Date,LYB UN Equity,AXP UN Equity,VZ UN Equity,TPL UN Equity,AVGO UW Equity,BA UN Equity,SOLV UN Equity,CAT UN Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,ABBV UN Equity,DIS UN Equity,CPAY UN Equity,EXR UN Equity,XOM UN Equity,PSX UN Equity,GE UN Equity,HPQ UN Equity,HD UN Equity,MPWR UW Equity,IBM UN Equity,JNJ UN Equity,LULU UW Equity,MCD UN Equity,MRK UN Equity,MMM UN Equity,AWK UN Equity,BAC UN Equity,PFE UN Equity,PG UN Equity,T UN Equity,TRV UN Equity,RTX UN Equity,ADI UW Equity,WMT UN Equity,CSCO UW Equity,INTC UW Equity,GM UN Equity,MSFT UW Equity,DG UN Equity,CI UN Equity,KMI UN Equity,C UN Equity,AIG UN Equity,MO UN Equity,HCA UN Equity,IP UN Equity,HPE UN Equity,ABT UN Equity,AFL UN Equity,APD UN Equity,SMCI UW Equity,RCL UN Equity,HES UN Equity,LII UN Equity,ADM UN Equity,ADP UW Equity,VRSK UW Equity,AZO UN Equity,LIN UW Equity,AVY UN Equity,ENPH UQ Equity,MSCI UN Equity,BALL UN Equity,AXON UW Equity,DAY UN Equity,CARR UN Equity,BK UN Equity,OTIS UN Equity,BAX UN Equity,BDX UN Equity,BRK/B UN Equity,BBY UN Equity,BSX UN Equity,BMY UN Equity,BF/B UN Equity,CTRA UN Equity,HLT UN Equity,CCL UN Equity,BLDR UN Equity,UDR UN Equity,CLX UN Equity,PAYC UN Equity,CMS UN Equity,CL UN Equity,EPAM UN Equity,CAG UN Equity,ABNB UW Equity,ED UN Equity,GLW UN Equity,GDDY UN Equity,CMI UN Equity,CZR UW Equity,DHR UN Equity,TGT UN Equity,DE UN Equity,D UN Equity,DOV UN Equity,LNT UW Equity,STLD UW Equity,DUK UN Equity,REG UW Equity,ETN UN Equity,ECL UN Equity,RVTY UN Equity,DELL UN Equity,EMR UN Equity,EOG UN Equity,AON UN Equity,ETR UN Equity,EFX UN Equity,EQT UN Equity,IQV UN Equity,IT UN Equity,FDX UN Equity,FMC UN Equity,BRO UN Equity,F UN Equity,NEE UN Equity,BEN UN Equity,GRMN UN Equity,FCX UN Equity,DXCM UW Equity,GD UN Equity,GIS UN Equity,GPC UN Equity,ATO UN Equity,GWW UN Equity,HAL UN Equity,LHX UN Equity,DOC UN Equity,PODD UW Equity,FTV UN Equity,HSY UN Equity,SYF UN Equity,HRL UN Equity,AJG UN Equity,MDLZ UW Equity,CNP UN Equity,HUM UN Equity,WTW UW Equity,ITW UN Equity,CDW UW Equity,TT UN Equity,IPG UN Equity,IFF UN Equity,GNRC UN Equity,NXPI UW Equity,K UN Equity,BR UN Equity,KMB UN Equity,KIM UN Equity,ORCL UN Equity,KR UN Equity,LEN UN Equity,LLY UN Equity,CHTR UW Equity,L UN Equity,LOW UN Equity,HUBB UN Equity,IEX UN Equity,MMC UN Equity,MAS UN Equity,SPGI UN Equity,MDT UN Equity,VTRS UW Equity,CVS UN Equity,DD UN Equity,MU UW Equity,MSI UN Equity,CBOE UF Equity,NEM UN Equity,NKE UN Equity,NI UN Equity,NSC UN Equity,PFG UW Equity,ES UN Equity,NOC UN Equity,WFC UN Equity,NUE UN Equity,OXY UN Equity,OMC UN Equity,OKE UN Equity,RJF UN Equity,PCG UN Equity,PH UN Equity,ROL UN Equity,PPL UN Equity,APTV UN Equity,COP UN Equity,PHM UN Equity,PNW UN Equity,PNC UN Equity,PPG UN Equity,PGR UN Equity,VLTO UN Equity,PEG UN Equity,COO UW Equity,EIX UN Equity,SLB UN Equity,SCHW UN Equity,SHW UN Equity,WST UN Equity,SJM UN Equity,SNA UN Equity,AME UN Equity,UBER UN Equity,SO UN Equity,TFC UN Equity,LUV UN Equity,WRB UN Equity,SWK UN Equity,PSA UN Equity,ANET UN Equity,SYY UN Equity,CTVA UN Equity,TXN UW Equity,TXT UN Equity,TMO UN Equity,TJX UN Equity,GL UN Equity,JCI UN Equity,ULTA UW Equity,UNP UN Equity,KEYS UN Equity,UNH UN Equity,BX UN Equity,VTR UN Equity,LH UN Equity,VMC UN Equity,WY UN Equity,WMB UN Equity,CEG UW Equity,WEC UN Equity,ADBE UW Equity,VST UN Equity,AES UN Equity,EXPD UN Equity,AMGN UW Equity,AAPL UW Equity,ADSK UW Equity,CTAS UW Equity,CMCSA UW Equity,TAP UN Equity,KLAC UW Equity,MAR UW Equity,FI UN Equity,MKC UN Equity,PCAR UW Equity,COST UW Equity,SYK UN Equity,TSN UN Equity,LW UN Equity,AMAT UW Equity,CAH UN Equity,CINF UW Equity,PARA UW Equity,DHI UN Equity,EA UW Equity,ERIE UW Equity,FICO UN Equity,FAST UW Equity,MTB UN Equity,XEL UW Equity,FITB UW Equity,GILD UW Equity,HAS UW Equity,HBAN UW Equity,WELL UN Equity,BIIB UW Equity,NTRS UW Equity,PKG UN Equity,PAYX UW Equity,QCOM UW Equity,ROST UW Equity,IDXX UW Equity,SBUX UW Equity,KEY UN Equity,FOXA UW Equity,FOX UW Equity,STT UN Equity,NCLH UN Equity,USB UN Equity,AOS UN Equity,GEN UW Equity,TROW UW Equity,WM UN Equity,STZ UN Equity,IVZ UN Equity,INTU UW Equity,MS UN Equity,MCHP UW Equity,CRWD UW Equity,CB UN Equity,HOLX UW Equity,CFG UN Equity,JBL UN Equity,ORLY UW Equity,ALL UN Equity,EQR UN Equity,BWA UN Equity,KDP UW Equity,HST UW Equity,INCY UW Equity,SPG UN Equity,EMN UN Equity,AVB UN Equity,PRU UN Equity,UPS UN Equity,WBA UW Equity,STE UN Equity,MCK UN Equity,LMT UN Equity,COR UN Equity,COF UN Equity,CPB UW Equity,WAT UN Equity,NDSN UW Equity,DLTR UW Equity,DRI UN Equity,EVRG UW Equity,MTCH UW Equity,NVR UN Equity,NTAP UW Equity,ODFL UW Equity,DVA UN Equity,HIG UN Equity,IRM UN Equity,EL UN Equity,CDNS UW Equity,TYL UN Equity,UHS UN Equity,SWKS UW Equity,DGX UN Equity,ROK UN Equity,KHC UW Equity,AMT UN Equity,REGN UW Equity,AMZN UW Equity,JKHY UW Equity,RL UN Equity,BXP UN Equity,APH UN Equity,HWM UN Equity,VLO UN Equity,SNPS UW Equity,CHRW UW Equity,ACN UN Equity,TDG UN Equity,YUM UN Equity,PLD UN Equity,FE UN Equity,VRSN UW Equity,PWR UN Equity,HSIC UW Equity,AEE UN Equity,ANSS UW Equity,FDS UN Equity,NVDA UW Equity,CTSH UW Equity,ISRG UW Equity,TTWO UW Equity,RSG UN Equity,EBAY UW Equity,GS UN Equity,SBAC UW Equity,SRE UN Equity,MCO UN Equity,ON UW Equity,BKNG UW Equity,FFIV UW Equity,AKAM UW Equity,CRL UN Equity,MKTX UW Equity,DVN UN Equity,TECH UW Equity,GOOGL UW Equity,TFX UN Equity,ALLE UN Equity,NFLX UW Equity,WBD UW Equity,A UN Equity,TRMB UW Equity,ELV UN Equity,CME UW Equity,JNPR UN Equity,DTE UN Equity,CE UN Equity,NDAQ UW Equity,PM UN Equity,IR UN Equity,CRM UN Equity,ROP UW Equity,HII UN Equity,MET UN Equity,TPR UN Equity,CSX UW Equity,EW UN Equity,AMP UN Equity,ZBRA UW Equity,ZBH UN Equity,CPT UN Equity,CBRE UN Equity,MA UN Equity,KMX UN Equity,ICE UN Equity,FIS UN Equity,SW UN Equity,CMG UN Equity,WYNN UW Equity,LYV UN Equity,AIZ UN Equity,NRG UN Equity,MNST UW Equity,RF UN Equity,BKR UW Equity,MOS UN Equity,EXPE UW Equity,CF UN Equity,APA UW Equity,LDOS UN Equity,GOOG UW Equity,FSLR UW Equity,DFS UN Equity,V UN Equity,MAA UN Equity,XYL UN Equity,MPC UN Equity,TSCO UW Equity,AMD UW Equity,RMD UN Equity,MTD UN Equity,VICI UN Equity,CPRT UW Equity,J UN Equity,ALB UN Equity,FTNT UW Equity,MRNA UW Equity,ESS UN Equity,CSGP UW Equity,O UN Equity,WAB UN Equity,PLTR UW Equity,POOL UW Equity,WDC UW Equity,PEP UW Equity,TEL UN Equity,FANG UW Equity,PANW UW Equity,NOW UN Equity,CHD UN Equity,FRT UN Equity,MGM UN Equity,AEP UW Equity,INVH UN Equity,PTC UW Equity,JBHT UW Equity,LRCX UW Equity,MHK UN Equity,GEHC UW Equity,PNR UN Equity,VRTX UW Equity,AMCR UN Equity,META UW Equity,TMUS UW Equity,URI UN Equity,ARE UN Equity,HON UW Equity,DAL UN Equity,UAL UW Equity,STX UW Equity,NWS UW Equity,CNC UN Equity,APO UN Equity,MLM UN Equity,TER UW Equity,PYPL UW Equity,TSLA UW Equity,BLK UN Equity,KKR UN Equity,ACGL UW Equity,DOW UN Equity,EG UN Equity,TDY UN Equity,DPZ UW Equity,GEV UN Equity,NWSA UW Equity,EXC UW Equity,GPN UN Equity,CCI UN Equity,ALGN UW Equity,KVUE UN Equity,TRGP UN Equity,BG UN Equity,LKQ UW Equity,DECK UN Equity,WDAY UW Equity,ZTS UN Equity,EQIX UW Equity,DLR UN Equity,MOH UN Equity,LVS UN Equity
2023-12-31 00:00:00,5318051,9189814,0,0,0,0,#N/A N/A,17999933,0,9118180,14033089,7553150,15926679,3600103,0,0,7999428,5174976,11865779,7804732,0,9650362,12041991,8150106,13500161,8954998,7464876,0,0,21660824,9280975,0,10438240,15471684,0,0,0,0,12060957,0,18258094,7734259,0,0,9483120,0,14361733,0,0,16343233,0,0,269815,0,7635002,0,0,0,2790055,32770278,8136060,3000025,0,10455561,5375201,0,0,15171285,0,5174218,6568514,0,0,0,5899974,0,2711945,0,9170598,0,0,0,2959916,0,0,5682055,8099877,0,19446976,0,0,0,0,0,16889626,0,9702852,0,7690687,0,0,0,0,5065505,7840957,3639395,0,0,0,0,2438785,5568429,0,8529253,7232039,7608307,3115351,0,0,6061568,0,0,0,0,10109441,4156739,0,0,0,0,6812745,0,4490677,8125661,0,0,3250566,3417413,7572852,0,5938683,0,12599821,9019970,4568845,0,0,3203618,0,3016133,8971903,0,0,0,5049192,0,0,176234829,0,8024402,2932424,5409352,10750096,3761198,0,8895051,0,11437459,0,0,11382810,0,0,16795506,0,4699456,0,0,0,0,2750000,0,0,0,0,0,14730467,0,0,0,0,0,0,0,4666916,0,8451148,0,6934984,3612714,0,16260065,11084623,5375155,2458609,2856194,3216866,10089114,0,0,0,0,4885016,7873172,0,7013320,3590035,24550037,5231257,11512300,0,6962775,4887437,3912272,8040574,0,14825501,0,0,4367848,2873883,0,0,0,2298987,0,0,0,0,10233639,0,0,564102,20800135,2235021,0,7575608,11108542,8775052,3844562,0,17505990,4750018,9499939,0,0,4860131,0,0,0,0,15347003,2295544,2745128,0,1642493,8487394,7848198,0,450004,0,0,0,6400974,0,0,12262951,0,1399987,7750000,7750000,0,0,0,0,0,0,3710005,17788769,0,16250308,0,0,0,1219744,5062422,0,0,2800438,9028991,2744981,0,0,0,8507924,0,4780207,378140,0,2954842,0,7257201,0,0,0,0,0,6284926,3804178,135583212,2882488,0,0,0,0,0,0,8612500,1724995,10841270,13267671,0,12415220,0,4374335,6150065,0,0,8099276,0,0,0,0,20804575,0,0,9700262,0,0,51689854,5375068,0,0,0,0,0,0,0,5087861,0,0,8134113,0,0,9169850,0,0,5713412,4414488,0,0,0,0,4281833,1717165,0,29998193,0,6632041,2281306,84859060,7735683,4900479,3328753,9461595,0,0,0,5129887,0,0,6254414,47237095,7032062,0,3318699,7224495,4655029,12869936,6073116,0,0,0,0,10310311,12060709,5224899,11160006,#N/A N/A,12201516,0,0,0,0,8760706,0,0,0,0,0,0,2836017,0,0,0,20650442,0,3225021,0,3174813,12891202,5861239,6836930,0,5110638,0,4500277,0,16480564,0,4065069,0,0,0,0,0,0,11863441,0,0,0,8631094,0,0,0,0,0,0,6591822,0,0,2781170,0,3330292,0,0,0,0,11493173,0,0,4106419,0,0,0,0,4051151,0,31641961,25500086,0,3641047,5385234,4301832,0,5346155,#N/A N/A,0,0,10737636,0,0,10597883,0,0,0,0,0,4577415,0,0,0,7949993
2022-12-31 00:00:00,5647257,27829811,0,0,0,20675000,,14499934,0,8373224,11119043,7906486,13794100,12300384,0,0,7593206,6540019,12665924,3799905,0,6137897,8993805,6249938,13350138,6419985,9759093,0,0,19837279,15352163,0,9530712,15276969,0,0,0,0,12168761,0,8739911,6897010,0,0,5749967,0,12154400,0,0,19512604,0,0,1172705,0,6609983,1932521,0,10299941,4396208,21774740,5206712,0,0,9203040,7645976,0,0,8932982,0,4692851,5935210,0,0,0,5649945,0,2566511,0,7869939,0,0,0,2349972,0,0,8622533,6699929,0,18643573,0,0,0,0,0,14510126,0,7967130,0,6257872,0,0,0,0,4540516,8254082,3480708,0,0,0,0,3238041,10380761,0,8225511,7203966,11877468,3031750,0,0,5804673,0,0,0,0,9238528,2973040,0,0,0,0,7962719,0,5063060,5664087,0,0,2869852,3034238,5150731,0,4991301,0,12574862,8311440,3546973,0,4987521,2855983,0,0,6823851,7255236,0,258550000,4738203,0,0,61180045,0,5881692,2449946,4105228,13375091,4355343,0,12435104,0,9499967,4050036,0,9345634,0,0,15396443,0,8252569,0,0,0,0,3250000,8053506,0,0,0,0,9050271,0,0,0,0,0,0,0,6616663,0,,0,8625207,3567677,0,15200060,7758336,4974642,2862481,2644122,3274500,5888923,0,0,0,0,3191732,8057292,0,6555309,3220038,18200129,4419164,15337015,0,10733480,5324938,4526324,7700576,0,13200488,0,0,3803987,2877075,0,0,0,3086629,0,0,0,0,10233648,0,0,1580580,41410165,2040035,0,7362979,0,8050076,2520166,0,17835661,5786344,0,0,0,5262945,0,0,0,0,0,1302883,2560078,0,2680866,8949968,6999194,0,4122528,11200610,0,0,3705306,0,0,11362825,0,1549982,7500000,7500000,0,0,0,2653250,0,0,3389978,13084988,0,18250140,0,0,0,6434582,4249931,0,0,6630156,10396629,0,0,0,0,8274834,0,5214396,367203,0,2339845,6361069,6245362,0,0,0,0,0,6274704,4551440,0,2808598,0,0,0,0,0,4573123,10600000,1575000,13179127,9086155,4795560,10610523,0,7075117,5190130,106291,0,16078930,0,0,0,0,18010305,0,0,4700219,0,0,20975793,5075053,0,0,0,0,2235558,0,0,4475289,0,0,6391177,0,0,8255626,0,0,4833358,3322327,0,0,0,0,4381680,1466232,0,11523950,0,6409969,4081369,108095041,1448138,4601346,0,8012099,0,2033868,0,0,9999975,0,2881207,42500284,7926990,0,2944086,5080005,5987109,12593187,5133500,0,10759342,0,0,7285111,13252635,4399860,6149978,,13715519,255044,0,0,0,8191622,0,1054394,0,0,0,0,2910330,0,0,0,16174984,0,2743777,0,2924914,13809268,1562500,5171094,0,23078547,0,2575188,13939705,23648557,1385043,4128903,0,0,0,0,0,0,11286702,0,0,6500244,10341635,0,0,0,0,0,0,4710433,0,2099996,2875053,0,3302142,0,0,0,0,12236853,0,0,4049775,0,0,0,0,1435100,0,0,0,0,3040743,4956306,0,4839970,2755577,,0,0,7505133,0,0,1718954,0,0,0,0,0,4674247,0,0,0,0
2021-12-31 00:00:00,5841243,7179883,0,0,0,19600000,,18900018,80482500,8176402,6212501,7027670,24742358,64417154,0,0,7277729,5849995,10648732,4369834,0,0,13433991,4411497,15437509,9645013,8717269,0,0,19137489,10735749,0,8257976,9377643,19835121,0,0,29108400,9412513,0,8660610,9204481,0,0,14160153,0,13667116,0,0,24083017,0,0,12797785,0,5610011,901838,0,9059967,4325435,19294809,9333576,0,0,0,5964014,0,10679984,9666410,0,3817715,11109444,8799849,0,4096067,5062479,0,2649480,0,7334207,0,0,0,2200713,0,0,8053761,5149966,0,18625778,0,0,0,0,0,13673756,0,6312499,0,5246438,0,1800044,0,0,5950924,5094622,2437833,0,0,2273614,0,2900739,3457804,0,6859594,5886053,15330186,2204782,0,0,6228688,0,0,2693920,0,8640618,2238725,0,0,0,0,7412653,0,3274421,10101667,0,0,3090010,4410872,4744901,0,5974900,0,10999890,7301357,6066642,985000,138482,2797836,0,3166559,6089770,4007179,0,0,4623486,0,0,47973928,0,5687997,2119253,3463134,11550049,3956525,0,16504943,0,12187471,5290038,0,9453606,0,0,16627467,0,2417114,7878328,0,0,0,2750000,4725027,0,0,0,0,8688871,0,0,0,0,0,0,0,5433301,0,,0,7774625,7048664,0,13380000,8826548,4274928,2643275,2552331,2765727,0,0,0,0,0,4354820,5276784,0,5749915,6320045,15350098,4592974,13142564,0,8500720,4874979,7863193,6560230,0,12606443,0,0,3158935,2416397,0,0,,2995673,0,0,2872816,0,10338615,0,0,1473370,24522232,2330026,0,6164789,4500014,7600030,2581221,0,16370467,10021000,0,0,0,2759462,0,0,0,0,0,1136428,2285878,0,1687506,7299981,9578545,2212495,2097092,0,0,0,4911831,0,0,9298402,0,1199989,7500000,7500000,0,0,0,2428807,0,0,3180004,12517901,0,16375250,0,0,0,6563705,4025086,0,0,2709864,8701863,1449119,0,0,0,7956210,0,4872091,3399968,0,2530420,4353254,5576222,0,0,0,0,0,5562196,3645982,0,2614419,0,0,0,0,0,4249773,10300000,1387499,12113435,25735781,4776396,29282635,0,5084621,2704163,127172,0,14614315,0,0,0,0,15217050,0,0,7050145,0,0,81024027,9250047,0,0,0,0,4105640,0,0,4075084,0,0,9197587,0,0,0,0,0,4245363,2582362,0,0,0,0,3625368,1710636,0,18684731,0,5171482,2118827,77414281,212661092,4021525,0,7361836,0,0,0,0,0,0,2637460,31123723,7625040,0,2650022,4700172,6579907,9733241,5882000,0,11630081,0,0,7840166,10742740,3999953,9944382,,10101231,0,0,0,0,7471558,0,0,0,137387250,0,0,2806486,0,0,0,15274982,0,2724980,4075114,3674947,9864138,1125000,8259779,0,13488462,0,2475101,12159908,26750000,1405041,3562780,0,1663745,0,0,0,0,10112873,0,14999957,206124634,9712207,0,0,0,0,0,0,2376325,0,3374998,2362517,0,3661740,0,0,0,0,10994250,9678073,0,3421376,0,4124983,0,0,1140126,0,0,0,0,2787542,4904286,0,4716474,1784900,,0,0,7253951,0,0,,0,0,0,0,0,4140496,0,0,0,38745000
2020-12-31 00:00:00,5506324,6989934,0,0,0,0,,13499988,0,8178300,6163684,8245632,23193349,4600070,0,0,6607560,15659960,0,3909937,0,0,11726990,8276206,10575081,9013282,11343168,0,0,16696503,8548251,0,7680028,14148137,4472996,0,0,0,10570649,0,6998328,7830159,0,0,8249979,0,11145908,0,0,20503548,0,0,372400,0,5709990,1753027,0,8369955,3706221,15223704,5471865,0,0,0,5176013,0,37871838,14243695,0,5396614,10149691,7552210,0,10498694,5849961,0,2428108,0,7537344,0,0,0,5925538,0,0,8666525,3825836,0,37468128,0,394458,0,4403229,0,18558994,0,6078344,0,3928205,0,1800009,0,0,4506807,10041562,1979522,0,0,1090870,0,3057460,3199999,4846400,10436866,5630520,12006273,2078478,0,14273022,5167718,0,0,4663360,0,8030771,2396442,0,0,0,0,6450045,0,2400757,7518017,0,0,3279603,1588611,3822671,0,5157021,0,10499936,6265971,4395045,0,351798,2430713,0,3040275,6311462,4935600,0,0,4775369,0,0,79951676,19920,5079824,3125492,5100580,10650065,3745270,0,11990838,1010006,10832089,3842017,0,8146992,0,0,39472160,0,1817239,7622492,0,0,0,3250000,7858152,0,0,0,0,6109426,0,0,0,0,0,0,0,4616222,0,,0,13029006,6417527,0,8620000,7253436,3700039,2310350,3929388,1890748,0,0,0,0,0,7036719,535000,0,14517440,4840015,15600103,3783011,18922342,0,6765750,4345730,4760376,7540241,0,11250168,0,0,3206306,2135502,0,0,,2955781,0,3949987,0,0,9179863,0,0,1667844,27851103,1880020,0,4110160,22841114,15400121,1567165,0,10226305,5021031,0,0,0,2698298,0,0,0,0,918823,1003562,2419331,0,1811251,6625035,10081681,2499996,0,0,0,0,3310579,0,0,6975011,0,1069996,7500000,7500000,0,0,0,3484105,7735000,0,3100008,10554936,0,13375158,0,0,8983903,3904885,3606385,0,0,2869900,8466496,340533,0,0,0,9758193,0,2785345,0,5949378,3329733,8557331,5108402,0,0,5565048,0,0,9109685,4404453,0,2512441,0,0,0,0,0,73187971,10005000,1387499,9934757,7368466,4441029,12832504,0,5080066,4821370,382151,0,11254256,0,0,0,0,14011950,0,0,10075116,4040765,0,26332415,6850044,0,0,0,0,0,0,0,3000230,0,0,7493360,0,0,0,0,0,3060034,1600011,0,0,0,0,3482241,854119,0,8667880,0,4301973,1825065,81774308,6679419,0,2999982,6249387,0,0,0,0,0,0,3729718,34500000,7325011,0,1757385,6558027,11194575,8232114,5829000,2767006,9135019,0,0,6185064,11453442,4319947,9256314,,8500803,2622249,0,0,0,8173606,0,0,0,1772071,0,0,2511768,0,0,0,15193715,0,5524012,4155004,3214934,8701749,4175000,1539215,0,25472496,0,1100004,8005150,27600000,1568930,5299140,0,1346879,925302065,0,0,0,8339672,0,0,0,9402887,0,0,0,0,0,0,1900048,0,,2231245,0,10992231,0,0,0,0,10597950,11405448,0,2956014,0,2941500,0,0,1066064,0,138784062,0,0,2774709,4700220,0,3624190,4511335,,0,0,6850107,0,0,,0,3466085,0,0,0,3882416,0,0,0,1000000
2019-12-31 00:00:00,6063999,5839930,0,0,0,0,,15316807,0,9000938,5658948,5379272,16183370,2588138,0,0,5827770,9376420,0,3529928,0,0,10446017,4519765,12300107,8596459,13012220,0,0,17719605,7358705,0,6990014,20431104,4220488,0,0,0,7862484,0,6496597,7690178,0,0,7974986,0,10223067,0,0,19393661,0,0,470523,0,5055005,1821973,0,7029900,3323904,12387622,9809268,0,0,0,4889984,0,35941661,10514729,0,,9264247,9309597,0,3276942,4824964,0,2344144,0,7352408,0,0,0,5124761,0,0,9954313,3362256,0,9775424,0,2531715,14433563,6601022,0,12824850,0,5875635,0,5318914,0,2527249,0,0,4487296,7736904,3066130,0,0,1920170,0,2707112,5299763,3028242,8588017,5401474,14189518,2964040,0,0,6072797,0,0,3545360,0,8004007,3600753,0,0,3474469,0,8597763,0,2072887,10969313,0,0,5031238,1329112,4268246,0,5088375,0,10074902,4026029,4594943,0,0,3300037,72924573,4057263,7858595,3291384,0,3556000,4629374,0,0,749956,45003,11557293,740011,4825325,10900036,3733492,0,9322213,2380027,9249989,4500015,0,6470737,0,0,8981600,0,1958322,7123850,0,0,0,3750000,0,0,0,0,11102001,5727953,0,0,0,0,0,0,0,4033171,0,,0,9849713,6309224,0,10175000,7805974,3525029,0,5251079,2320089,0,0,0,0,0,4964850,2096000,4965395,8330025,400012,13600039,5348859,10745095,0,6958000,5893489,4332247,8060160,0,15262679,0,0,6307557,2234772,0,0,,1678660,0,4524989,0,0,8639892,0,0,2469751,21450338,2517589,0,5929145,12998662,2775098,1625122,0,10094160,2700029,0,0,0,2765512,0,0,0,0,2993617,856282,1912076,0,1634995,11767085,8143984,2429996,0,0,0,0,2793406,0,0,13571834,5000003,1437990,12624978,12624978,0,0,0,3056135,0,0,2900002,10290732,0,14000218,0,0,8983903,3754548,3314846,0,0,2549936,8019000,282366,0,0,0,14372546,0,5134272,0,6837371,2246692,11565633,4569539,6481136,0,4680801,0,3295054,695179,3058936,0,2815873,0,0,11200778,0,0,6068267,9087500,2062549,9464354,6053310,3822731,26754045,0,5766282,4372032,0,0,33979179,0,0,0,0,12174180,0,0,7074964,2646340,0,49790988,9725053,0,0,0,0,0,0,0,5347060,0,0,6654923,0,0,0,0,12449538,3209936,3258428,0,0,0,0,4417780,2875003,0,7187768,0,4596579,1658778,73154058,13796526,0,0,5911456,0,0,0,0,0,0,4456500,34819022,6470284,0,3498613,6614034,10071730,7890665,6852000,2444106,9588451,0,0,15475083,9802675,4869160,5124997,,6829465,0,452049,0,0,13336714,0,4856234,0,0,1905595,0,2688184,0,0,0,10425006,0,2687513,9726033,3509954,6830695,4500000,6056976,0,2534555,0,2062595,7933665,20500000,1863059,4169154,0,1677130,11310230,0,0,0,6423488,0,104503346,20125039,8575745,0,0,0,0,0,0,5885265,0,,1981253,10365914,0,0,0,0,0,12026658,10280203,9700000,4484248,0,380360,0,0,1645850,0,28692039,0,0,2338524,4290231,0,6134544,3011787,,0,0,4331290,0,0,,0,6586780,0,0,0,4287460,0,0,0,1948000
2018-12-31 00:00:00,4687317,3906501,0,0,0,0,,20294627,0,7448805,5417926,6881249,15617020,6717073,0,0,5635956,4070000,0,3474928,0,0,12487496,3172629,9950043,7982234,18548639,0,0,17135591,7597777,0,6976992,6320690,4379548,0,0,0,8147837,0,5537106,10184698,0,0,12987436,0,14466031,0,0,20261576,0,0,1896929,0,5054976,1757442,0,5889977,2895830,6201301,9009342,0,0,0,5059990,245953429,15050402,,0,,8868991,9030834,0,2198462,4499980,0,2462541,0,6361103,0,0,0,5163959,0,0,9822587,2875014,0,,0,2152654,7481483,4371712,0,10412160,6000017,5621531,0,5439772,0,3589664,0,0,4033383,8576107,2619147,0,0,2866288,0,2489139,5118875,3818259,5542471,4964149,11569170,3868229,0,0,4600259,0,0,4370800,0,13427682,4584983,0,0,4703420,2857326,3463186,0,2361923,7478753,3180424,2196528,4490420,1168947,4950780,0,4780474,0,9849892,4300847,4676679,0,0,3183578,15902770,4652530,5979123,5947021,0,380480000,5564848,0,1119445,618753,133314,2816000,2630989,4622880,10125033,3655060,0,5799223,4660034,9755284,44750038,8065441,6753618,0,0,5542650,0,1708032,7299815,0,0,0,3250000,0,0,0,0,3735043,5922689,0,0,0,0,0,0,0,4166275,0,,0,12907686,5285514,0,9050000,6124878,3362571,0,6369771,3189558,36394250,0,0,0,0,4113700,4791900,5701997,7767094,5350180,17800090,4574064,8311522,1501309,7110400,4735471,3997624,7740211,0,10062628,0,0,3403010,2666920,0,3027581,,2855173,0,18739350,0,0,8459928,0,0,1125085,20205185,2560042,0,5805693,8450131,2325061,1520048,0,11783285,4904850,0,0,7500066,2385972,8684960,0,0,0,0,858918,1850083,0,1552494,18381587,6143053,2549996,0,0,0,0,2514158,6003095,0,8580177,28364111,1237489,,,0,501660,0,2581153,0,0,2703995,9029051,0,11743408,0,0,,5468322,13472942,0,0,5324972,7800009,4323580,0,0,0,14875896,0,5339317,0,8007713,1939352,14116285,3189417,10263107,0,4950026,0,3145497,8814647,3418695,7749808,2020476,0,4315200,76861760,0,0,9206669,8737500,1859818,9841360,5272719,21380874,25347600,0,6199542,4152330,1078643,0,58408033,0,0,0,0,14999400,6684253,0,6974994,4803849,0,45806408,9372682,0,0,0,0,0,0,0,3300000,0,0,9098006,0,0,0,0,11098028,0,2757474,0,0,0,0,4462849,6399840,0,6122568,0,4158913,1543801,65136402,106894830,0,0,6437036,0,0,0,0,0,0,3537499,0,5402340,0,2920578,7529070,7329618,7629961,8311000,2112090,10826229,41112,0,13950008,9273705,4868845,6500003,,29234665,1843313,678340,0,0,16648352,0,4856225,0,17060471,0,3088462,2141775,0,0,0,10875009,0,2562499,5547041,5348811,5472906,3250000,5849968,0,2878320,0,1512563,5900726,89006864,1527539,6142016,0,901842,,809460,0,0,7101042,0,65022367,0,6839194,0,0,0,0,0,0,2416748,0,,1535433,10988920,0,0,0,0,0,9128900,9392735,0,3630414,0,0,0,0,835287,0,2318564691,0,0,7069958,,0,5433713,3863545,,0,0,3604444,0,0,,0,5833360,0,3720007,0,4733271,0,0,0,16875000
